	Precision	Recall	F1
0.5	0.8894472	0.91237116	0.90076333
0.55	0.879397	0.9020619	0.89058524
0.6000000000000001	0.86934674	0.8917526	0.8804071
0.6500000000000001	0.83919597	0.86082476	0.84987277
0.7000000000000002	0.7512563	0.77061856	0.76081425
0.7500000000000002	0.64572865	0.66237116	0.653944
0.8000000000000003	0.37437186	0.38402063	0.37913486
0.8500000000000003	0.11557789	0.1185567	0.117048346
0.9000000000000004	0.0050251256	0.005154639	0.0050890585
0.9500000000000004	0.0	0.0	0.0
