	Precision	Recall	F1
0.5	0.9267564	0.9553159	0.94081944
0.55	0.91778773	0.94607085	0.9317147
0.6000000000000001	0.8983558	0.92604005	0.91198784
0.6500000000000001	0.86098653	0.88751924	0.8740516
0.7000000000000002	0.79521674	0.81972265	0.80728376
0.7500000000000002	0.6666667	0.6872111	0.676783
0.8000000000000003	0.4200299	0.4329738	0.42640364
0.8500000000000003	0.14798206	0.15254237	0.15022762
0.9000000000000004	0.013452915	0.013867488	0.013657056
0.9500000000000004	0.0	0.0	0.0
